"ComputerName","Instance","DatabaseName","SchemaName","TableName","ColumnName","ColumnDataType","ColumnMaxLength"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","drisha2_first_exists_desc","nvarchar","20"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","drisha2_second_exists_desc","nvarchar","26"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","days_From_Mesira2_to_First_Alich","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","days_From_First_Alich_to_Second_Alich","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","days_From_Second_Alich_to_Third_Alich","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","FirstAlichExists_Desc","nvarchar","15"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","SecondAlichExists_Desc","nvarchar","17"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","ThirsAlichExists_Desc","nvarchar","19"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","First_Peilut_Exists_desc","nvarchar","16"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","First_Status_Maamad","nvarchar","4"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Days_From_Mesira_To_AlichSug1","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Days_From_Mesira_To_AlichSug2","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Days_From_Mesira_To_AlichSug3","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Days_From_Mesira_To_AlichSug4","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Days_From_Mesira_To_AlichSug5","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Days_From_Mesira_To_AlichSug6","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Days_From_Mesira_To_AlichSug7","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Days_From_Mesira_To_AlichSug9","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Days_From_Mesira_To_AlichSug10","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Days_From_Mesira_To_AlichSug11","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Days_From_Mesira_To_AlichSug12","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Name_Gorem","nvarchar","41"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","hamtana_desc","nvarchar","15"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","is_mivtsa_50_precent_cover_makor_desc","nvarchar","32"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","is_mivtsa_50_precent_cover_makor","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","is_left_bigger_than_,makor","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","is_left_bigger_than_,makor_desc","nvarchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","percent_mivtsa_covers_makor","numeric",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","percent_mivtsa_covers_makor_minus_shulam","numeric",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Schum_Bucket_Category","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Schum_Bucket_Desc","nvarchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","Schum_Bucket_Category_Desc","nvarchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fact_Tikim4","max_tashlum_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","fact_yitra","ms_merkaz","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","fact_yitra","event_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","fact_yitra","yitra_letashlum","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fifth_Status","shat_shinuy","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fifth_Status","Status_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fifth_Status","cl_maamad_tik_desc","varchar","5"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fifth_Status","cl_maamad_tik_code","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fifth_Status","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Fifth_Status","num","bigint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","First_Status","shat_shinuy","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","First_Status","Status_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","First_Status","cl_maamad_tik_desc","varchar","5"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","First_Status","cl_maamad_tik_code","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","First_Status","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","First_Status","num","bigint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Forth_Status","shat_shinuy","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Forth_Status","Status_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Forth_Status","cl_maamad_tik_desc","varchar","5"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Forth_Status","cl_maamad_tik_code","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Forth_Status","MS_MERKAZ","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","Forth_Status","num","bigint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","ms_merkaz","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","mador","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sugey_chov_teur_sug_tik","varchar","20"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sugey_chov_sug_chishuv","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sugey_chov_mador","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sugey_chov _semel_sug_knas","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_klita_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","shem_mishpacha","varchar","45"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","shem_prati","varchar","10"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","cl_ms_zehut","nvarchar","9"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","cl_mador_desc","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","cl_shnat_klita","varchar","4"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","cl_maamad_tik_desc","varchar","5"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tikim_mashlim_tarich_kovea","varchar","8"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tikim_mashlim_Schum_Makor","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tikim_mashlim_schum_sheshulam","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tikim_mashlim_sach_hakol_tashlum","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tikim_mashlim_tarich_chishuv","varchar","8"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","MadorVeTikim_ShemMador","nvarchar","20"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","MadorVeTikim_Thum","nvarchar","3"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","MadorVeTikim_ShemThum","nvarchar","15"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sibat_maamad","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sug_ms_mezaheh","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","maamad_tik","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","cl_sug_chayav_desc","varchar","5"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_chishuv_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","schum_agra","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","schum_mikdama","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","schum_agra_yadani","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","schum_mikdama_yadani","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tosafot_lehotzaot","varchar","1"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","inyan","varchar","3"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","shnat_bimash","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","ms_tik_bimash","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tat_tik","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","ms_bimash","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","inyan_desc","varchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","hamtana","bit",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_hamtana","varchar","8"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sibat_hamtana","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_hamtana_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sibat_sgira_desc","varchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sug_hishuv_tosafot_lehotsaot_desc","nvarchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sibat_hakpaa_desc","varchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sibat_hakpaa_is_kal","bit",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sibat_hakpaa_kod_miyun","smallint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sibat_hamtana_desc","varchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","schum_hotsaot_in_tik","float",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sgira_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Hakpaa_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","First_Peilut_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","is_became_pail","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","mirsham_uchlusin_mishloach_sug_tshuva","tinyint",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","mirsham_uchlusin_mishloach_sug_tshuva_desc","varchar","8"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","schum_merkaz_gvia_from_tashlumim","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","schum_kodem_gvia_from_tashlumim","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","schum_Total_gvia_from_tashlumim","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","nimsar2_mesira_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","nimsar2_totzaat_ishur_mesira_desc","varchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","nimsar2_drisha_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","mesira2_exists","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","nimsar2_first_mesira_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","nimsar2_first_totzaat_ishur_mesira_desc","varchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","nimsar2_first_drisha_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","mesira2_first_exists","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","lastdrisha_cl_sug_drisha","varchar","12"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","lastdrisha_nimsar_desc","nvarchar","16"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","lastdrisha_mesira_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","lastdrisha_drisha_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","lastdrisha_totzaat_ishur_mesira_desc","varchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","lastdrisha exists","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","cnt_drisha2","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","drisha2_first_exists","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","drisha2_first_drisha_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","drisha2_second_exists","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","drisha2_second_drisha_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","FirstAlich_Sug_alich_desc from 104","varchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","FirstAlich_is_merukaz","nvarchar","10"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","FirstAlich_exists","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","FirstAlich_tarich_alich_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","SecondAlich_Sug_alich_desc from 104","varchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","SecondAlich_is_merukaz","nvarchar","10"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","SecondAlich_exists","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","SecondAlich_tarich_alich_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","ThirdAlich_Sug_alich_desc from 104","varchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","ThirdAlich_is_merukaz","nvarchar","10"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","ThirdAlich_exists","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","ThirdAlich_tarich_alich_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","LastAlich_Sug_alich_desc from 104","varchar","35"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","LastAlich_is_merukaz","nvarchar","10"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","LastAlich_exists","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","LastAlich_tarich_alich_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Second_Status_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Second_Status_Maamad","varchar","5"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Third_Status_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Third_Status_maamad","varchar","5"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Forth_Status_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Forth_Status_Maamad","varchar","5"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Fifth_Status_date","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Fifth_Status_Maamad","varchar","5"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_first_alich_1_ikul_rechev_berisshum","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","has_alich_1_ikul_rechev_berisshum","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_first_alich_2_open_tfisat_rechev","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","has_alich_2_open_tfisat_rechev","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_first_alich_3_ikul_g_maskoret","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","has_alich_3_ikul_g_maskoret","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_first_alich_4_ikul_g_bank","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","has_alich_4_ikul_g_bank","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_first_alich_5_Hatraa_Before_Ikul_Fizi","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","has_alich_5_Hatraa_Before_Ikul_Fizi","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_first_alich_6_open_call_for_ikul_shatach","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","has_alich_6_open_call_for_ikul_shatach","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_first_alich_7_rishum_heara_on_shiabud","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","has_alich_7_rishum_heara_on_shiabud","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_first_alich_9_pkudat_maasar","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","has_alich_9_pkudat_maasar","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_first_alich_10_ikul_bemerkava","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","has_alich_10_ikul_bemerkava","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_first_alich_11_zimun_lifnei_hatalat_hagbalot","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","has_alich_11_zimun_lifnei_hatalat_hagbalot","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","tarich_first_alich_12_hatalat_hagbalot","date",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","has_alich_12_hatalat_hagbalot","varchar","50"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Name_Gorem_From_Bama","varchar","40"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","name_gorem_from_batey_mishpat","varchar","41"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","is_tik_from_bama","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Days_From_Klita_To_Pail","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Days_From_Klita_To_Sgira","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Open_Hov_Bucket","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","cl_maamad_tik_category","nvarchar","8"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","sibat_hakpaa_is_kal_desc","nvarchar","10"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","lastdrisha exists_desc","nvarchar","20"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","mesira2_exists_desc","nvarchar","14"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Days_From_Pail_To_Drisha2_First","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","Days_From_Drisha2_First_To_Drisha2_Second","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","drisha2_first_exists_desc","nvarchar","20"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","drisha2_second_exists_desc","nvarchar","26"
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","days_From_Mesira2_to_First_Alich","int",""
"ECA-BINA2-DWH","ECA-BINA2-DWH\DWH","MG_DW","dbo","haganat_hasviva_deleted","days_From_First_Alich_to_Second_Alich","int",""
